identifier,source_id,source,web,onset,expires,location_name,country,continent,latitude,longitude,Type: Coastal Flood,Type: Flash Flood,Type: Inland Flood,Type: River Flood,Type: Storm Surge,Type: Unknown,Type: Landslide,Cause: Dam Break,Cause: Extreme Rainfall,Cause: Ice Jam,Cause: High Tide,Cause: Long Term Rainfall,Cause: Reservoir Release,Cause: Snowmelt,Cause: Soil Saturation,Cause: Storm Surge,Cause: Tsunami,Cause: Unknown,affected_quantitative,agriculture_quantitative,communications_quantitative,cultural_heritage_quantitative,death_quantitative,education_quantitative,environment_description,environment_quantitative,evacuated_quantitative,forest_quantitative,health_sector_quantitative,heritage_quantitative,houses_damaged_quantitative,houses_destroyed_quantitative,industry_quantitative,injured_quantitative,magnitude_description,missing_quantitative,roads_quantitative,spatial_extent_quantitative,transport_quantitative
911,19307,FloodList,http://floodlist.com/america/colombia-11-departments-floods-march-2017,2017-03-17T00:00:00,2017-03-27T00:00:00,Antioquia,Colombia,South America,7.1986064,-75.3412179,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,Unknown location - 6000.0 people,,,,Unknown location - 12.0 people,,,,,,,,,,,,"Apartado, Antioquia - rainfall = 123.0 mm in 24 hours",,,,
912,19307,FloodList,http://floodlist.com/america/colombia-11-departments-floods-march-2017,2017-03-17T00:00:00,2017-03-27T00:00:00,Cundinamarca,Colombia,South America,5.026003,-74.0300122,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,Unknown location - 6000.0 people,,,,Unknown location - 12.0 people,,,,,,,,,,,,"Apartado, Antioquia - rainfall = 123.0 mm in 24 hours",,,,
913,19307,FloodList,http://floodlist.com/america/colombia-11-departments-floods-march-2017,2017-03-17T00:00:00,2017-03-27T00:00:00,Cauca,Colombia,South America,2.7049813,-76.8259652,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,Unknown location - 6000.0 people,,,,Unknown location - 12.0 people,,,,,,,,,,,,"Apartado, Antioquia - rainfall = 123.0 mm in 24 hours",,,,
914,19307,FloodList,http://floodlist.com/america/colombia-11-departments-floods-march-2017,2017-03-17T00:00:00,2017-03-27T00:00:00,Valle del Cauca,Colombia,South America,3.8008893,-76.6412712,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,Unknown location - 6000.0 people,,,,Unknown location - 12.0 people,,,,,,,,,,,,"Apartado, Antioquia - rainfall = 123.0 mm in 24 hours",,,,
915,19307,FloodList,http://floodlist.com/america/colombia-11-departments-floods-march-2017,2017-03-17T00:00:00,2017-03-27T00:00:00,Narino,Colombia,South America,1.289151,-77.35794,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,Unknown location - 6000.0 people,,,,Unknown location - 12.0 people,,,,,,,,,,,,"Apartado, Antioquia - rainfall = 123.0 mm in 24 hours",,,,
916,19307,FloodList,http://floodlist.com/america/colombia-11-departments-floods-march-2017,2017-03-17T00:00:00,2017-03-27T00:00:00,Santander,Colombia,South America,6.6437076,-73.6536209,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,Unknown location - 6000.0 people,,,,Unknown location - 12.0 people,,,,,,,,,,,,"Apartado, Antioquia - rainfall = 123.0 mm in 24 hours",,,,
917,19307,FloodList,http://floodlist.com/america/colombia-11-departments-floods-march-2017,2017-03-17T00:00:00,2017-03-27T00:00:00,Choco,Colombia,South America,5.2528033,-76.8259652,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,Unknown location - 6000.0 people,,,,Unknown location - 12.0 people,,,,,,,,,,,,"Apartado, Antioquia - rainfall = 123.0 mm in 24 hours",,,,
918,19307,FloodList,http://floodlist.com/america/colombia-11-departments-floods-march-2017,2017-03-17T00:00:00,2017-03-27T00:00:00,Caldas,Colombia,South America,5.29826,-75.2479061,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,Unknown location - 6000.0 people,,,,Unknown location - 12.0 people,,,,,,,,,,,,"Apartado, Antioquia - rainfall = 123.0 mm in 24 hours",,,,
919,19300,FloodList,http://floodlist.com/america/dominican-republic-floods-march-2017,2017-03-24T00:00:00,2017-03-29T00:00:00,Puerto Plata,Dominican Republic,North America,19.7807686,-70.6871091,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,,,,,Unknown location - 1770.0 people,,,,,,,,,Unknown location - 3.0 people,,,
920,19300,FloodList,http://floodlist.com/america/dominican-republic-floods-march-2017,2017-03-24T00:00:00,2017-03-29T00:00:00,San Francisco de Macoris,Dominican Republic,North America,19.3050261,-70.2527379,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,,,,,Unknown location - 1770.0 people,,,,,,,,,Unknown location - 3.0 people,,,
921,19278,FloodList,,2017-03-21T00:00:00,2017-03-21T00:00:00,Sambizanga,Angola,Africa,-8.8140778,13.2605763,N,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,Luanda Province - 11.0 people,,,,,,,,,,,,Luanda - rainfall = 79.3 mm in 24 hours,,,,
922,19278,FloodList,,2017-03-21T00:00:00,2017-03-21T00:00:00,Cacuaco,Angola,Africa,-8.8055918,13.3471775,N,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,Luanda Province - 11.0 people,,,,,,,,,,,,Luanda - rainfall = 79.3 mm in 24 hours,,,,
923,19278,FloodList,,2017-03-21T00:00:00,2017-03-21T00:00:00,Cazenga,Angola,Africa,-8.8381979,13.279216,N,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,Luanda Province - 11.0 people,,,,,,,,,,,,Luanda - rainfall = 79.3 mm in 24 hours,,,,
924,19278,FloodList,,2017-03-21T00:00:00,2017-03-21T00:00:00,Belas ,Angola,Africa,-9.0833861,13.1279039,N,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,Luanda Province - 11.0 people,,,,,,,,,,,,Luanda - rainfall = 79.3 mm in 24 hours,,,,
925,19278,FloodList,,2017-03-21T00:00:00,2017-03-21T00:00:00,Kilamba-Kiaxi,Angola,Africa,-8.8735741,13.254805,N,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,Luanda Province - 11.0 people,,,,,,,,,,,,Luanda - rainfall = 79.3 mm in 24 hours,,,,
926,19275,FloodList,http://floodlist.com/america/usa/rain-snowmelt-flooding-idaho-march-2017,2017-03-16T00:00:00,2017-03-16T00:00:00,Twin Falls,United States of America,North America,42.5629668,-114.4608711,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,,,,,,,,,,,,,,,,,"Coeur dAlene River, Enaville - river level = 21.9 metres; St. Joe River, St Maries - river level = 11.71 metres; Coeur dAlene River, Cataldo - river level = 14.06 metres",,,,
927,19275,FloodList,http://floodlist.com/america/usa/rain-snowmelt-flooding-idaho-march-2017,2017-03-16T00:00:00,2017-03-16T00:00:00,Minidoka,United States of America,North America,42.7537967,-113.4902829,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,,,,,,,,,,,,,,,,,"Coeur dAlene River, Enaville - river level = 21.9 metres; St. Joe River, St Maries - river level = 11.71 metres; Coeur dAlene River, Cataldo - river level = 14.06 metres",,,,
928,19200,FloodList,http://floodlist.com/australia/floods-new-south-wales-march-2017,2017-03-14T00:00:00,2017-03-14T00:00:00,Shannondale,Australia,Oceania,-29.799482,152.82117,N,N,N,Y,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,,,,,Wollongong - 1.0 people,,,,,,,,,,,,Goonengerry - rainfall = 182.0 mm in 24 hours; Sawtell - rainfall = 230.0 mm in 24 hours; Boambee Res - rainfall = 206.0 mm in 24 hours; Crystal Creek - rainfall = 204.0 mm in 24 hours; Mt Seaview - rainfall = 229.0 mm in 24 hours; Mooral Creek - rainfall = 190.0 mm in 24 hours,,,,
929,19200,FloodList,http://floodlist.com/australia/floods-new-south-wales-march-2017,2017-03-14T00:00:00,2017-03-14T00:00:00,Yamba,Australia,Oceania,-29.4332211,153.3406236,N,N,N,Y,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,,,,,Wollongong - 1.0 people,,,,,,,,,,,,Goonengerry - rainfall = 182.0 mm in 24 hours; Sawtell - rainfall = 230.0 mm in 24 hours; Boambee Res - rainfall = 206.0 mm in 24 hours; Crystal Creek - rainfall = 204.0 mm in 24 hours; Mt Seaview - rainfall = 229.0 mm in 24 hours; Mooral Creek - rainfall = 190.0 mm in 24 hours,,,,
930,19200,FloodList,http://floodlist.com/australia/floods-new-south-wales-march-2017,2017-03-14T00:00:00,2017-03-14T00:00:00,Buccarumbi,Australia,Oceania,-29.8373783,152.6894055,N,N,N,Y,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,,,,,Wollongong - 1.0 people,,,,,,,,,,,,Goonengerry - rainfall = 182.0 mm in 24 hours; Sawtell - rainfall = 230.0 mm in 24 hours; Boambee Res - rainfall = 206.0 mm in 24 hours; Crystal Creek - rainfall = 204.0 mm in 24 hours; Mt Seaview - rainfall = 229.0 mm in 24 hours; Mooral Creek - rainfall = 190.0 mm in 24 hours,,,,
931,19200,FloodList,http://floodlist.com/australia/floods-new-south-wales-march-2017,2017-03-14T00:00:00,2017-03-14T00:00:00,Thora,Australia,Oceania,-30.4194409,152.7985338,N,N,N,Y,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,,,,,Wollongong - 1.0 people,,,,,,,,,,,,Goonengerry - rainfall = 182.0 mm in 24 hours; Sawtell - rainfall = 230.0 mm in 24 hours; Boambee Res - rainfall = 206.0 mm in 24 hours; Crystal Creek - rainfall = 204.0 mm in 24 hours; Mt Seaview - rainfall = 229.0 mm in 24 hours; Mooral Creek - rainfall = 190.0 mm in 24 hours,,,,
932,19200,FloodList,http://floodlist.com/australia/floods-new-south-wales-march-2017,2017-03-14T00:00:00,2017-03-14T00:00:00,Taylors Arm,Australia,Oceania,-30.7633628,152.7147533,N,N,N,Y,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,,,,,Wollongong - 1.0 people,,,,,,,,,,,,Goonengerry - rainfall = 182.0 mm in 24 hours; Sawtell - rainfall = 230.0 mm in 24 hours; Boambee Res - rainfall = 206.0 mm in 24 hours; Crystal Creek - rainfall = 204.0 mm in 24 hours; Mt Seaview - rainfall = 229.0 mm in 24 hours; Mooral Creek - rainfall = 190.0 mm in 24 hours,,,,
933,19200,FloodList,http://floodlist.com/australia/floods-new-south-wales-march-2017,2017-03-14T00:00:00,2017-03-14T00:00:00,Iluka,Australia,Oceania,-29.4017094,153.3512005,N,N,N,Y,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,,,,,Wollongong - 1.0 people,,,,,,,,,,,,Goonengerry - rainfall = 182.0 mm in 24 hours; Sawtell - rainfall = 230.0 mm in 24 hours; Boambee Res - rainfall = 206.0 mm in 24 hours; Crystal Creek - rainfall = 204.0 mm in 24 hours; Mt Seaview - rainfall = 229.0 mm in 24 hours; Mooral Creek - rainfall = 190.0 mm in 24 hours,,,,
934,19200,FloodList,http://floodlist.com/australia/floods-new-south-wales-march-2017,2017-03-14T00:00:00,2017-03-14T00:00:00,Hornsby,Australia,Oceania,-33.7049,151.09901,N,N,N,Y,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,,,,,Wollongong - 1.0 people,,,,,,,,,,,,Goonengerry - rainfall = 182.0 mm in 24 hours; Sawtell - rainfall = 230.0 mm in 24 hours; Boambee Res - rainfall = 206.0 mm in 24 hours; Crystal Creek - rainfall = 204.0 mm in 24 hours; Mt Seaview - rainfall = 229.0 mm in 24 hours; Mooral Creek - rainfall = 190.0 mm in 24 hours,,,,
935,19200,FloodList,http://floodlist.com/australia/floods-new-south-wales-march-2017,2017-03-14T00:00:00,2017-03-14T00:00:00,Coffs Harbour,Australia,Oceania,-30.298612,153.1093922,N,N,N,Y,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,,,,,Wollongong - 1.0 people,,,,,,,,,,,,Goonengerry - rainfall = 182.0 mm in 24 hours; Sawtell - rainfall = 230.0 mm in 24 hours; Boambee Res - rainfall = 206.0 mm in 24 hours; Crystal Creek - rainfall = 204.0 mm in 24 hours; Mt Seaview - rainfall = 229.0 mm in 24 hours; Mooral Creek - rainfall = 190.0 mm in 24 hours,,,,
936,19200,FloodList,http://floodlist.com/australia/floods-new-south-wales-march-2017,2017-03-14T00:00:00,2017-03-14T00:00:00,Gosford,Australia,Oceania,-33.426667,151.341667,N,N,N,Y,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,,,,,Wollongong - 1.0 people,,,,,,,,,,,,Goonengerry - rainfall = 182.0 mm in 24 hours; Sawtell - rainfall = 230.0 mm in 24 hours; Boambee Res - rainfall = 206.0 mm in 24 hours; Crystal Creek - rainfall = 204.0 mm in 24 hours; Mt Seaview - rainfall = 229.0 mm in 24 hours; Mooral Creek - rainfall = 190.0 mm in 24 hours,,,,
937,19195,FloodList,,2017-03-16T00:00:00,2017-03-18T00:00:00,"Mabayi, Cibitoke Province",Burundi,Africa,-2.7149982,29.2444275,N,N,N,Y,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,,,,,Mabayi - 5.0 people; Bujumbura - 1.0 people,,,,,,,,,,,,,,,,
938,19195,FloodList,,2017-03-16T00:00:00,2017-03-18T00:00:00,Mutimbuzi,Burundi,Africa,-3.2903893,29.3598782,N,N,N,Y,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,,,,,Mabayi - 5.0 people; Bujumbura - 1.0 people,,,,,,,,,,,,,,,,
939,19195,FloodList,,2017-03-16T00:00:00,2017-03-18T00:00:00,Kiganda,Burundi,Africa,-3.3421618,29.6730939,N,N,N,Y,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,,,,,Mabayi - 5.0 people; Bujumbura - 1.0 people,,,,,,,,,,,,,,,,
940,19195,FloodList,,2017-03-16T00:00:00,2017-03-18T00:00:00,Buterere,Burundi,Africa,-3.331253,29.3308425,N,N,N,Y,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,,,,,Mabayi - 5.0 people; Bujumbura - 1.0 people,,,,,,,,,,,,,,,,
941,19195,FloodList,,2017-03-16T00:00:00,2017-03-18T00:00:00,Kinama,Burundi,Africa,-3.3251122,29.3831026,N,N,N,Y,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,,,,,Mabayi - 5.0 people; Bujumbura - 1.0 people,,,,,,,,,,,,,,,,
942,19190,FloodList,http://floodlist.com/america/peru-lima-floods-mudslides-march-2017,2017-03-13T00:00:00,2017-03-13T00:00:00,Lima,Peru,South America,-12.046374,-77.0427934,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,,,,,Unknown location - 18.0 people,,,,Piura - 13000.0 people,,,,,,,,,,,,
943,19190,FloodList,http://floodlist.com/america/peru-lima-floods-mudslides-march-2017,2017-03-13T00:00:00,2017-03-13T00:00:00,Piuria,Peru,South America,-5.1782884,-80.6548882,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,,,,,Unknown location - 18.0 people,,,,Piura - 13000.0 people,,,,,,,,,,,,
944,19190,FloodList,http://floodlist.com/america/peru-lima-floods-mudslides-march-2017,2017-03-13T00:00:00,2017-03-13T00:00:00,Trujillo,Peru,South America,-8.1090524,-79.0215336,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,,,,,Unknown location - 18.0 people,,,,Piura - 13000.0 people,,,,,,,,,,,,
945,19190,FloodList,http://floodlist.com/america/peru-lima-floods-mudslides-march-2017,2017-03-13T00:00:00,2017-03-13T00:00:00,Lambayeque,Peru,South America,-6.3922906,-79.8212621,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,,,,,Unknown location - 18.0 people,,,,Piura - 13000.0 people,,,,,,,,,,,,
946,19190,FloodList,http://floodlist.com/america/peru-lima-floods-mudslides-march-2017,2017-03-13T00:00:00,2017-03-13T00:00:00,Mala,Peru,South America,-12.6519776,-76.632607,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,,,,,Unknown location - 18.0 people,,,,Piura - 13000.0 people,,,,,,,,,,,,
947,19190,FloodList,http://floodlist.com/america/peru-lima-floods-mudslides-march-2017,2017-03-13T00:00:00,2017-03-13T00:00:00,Chilca,Peru,South America,-12.5173729,-76.7339898,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,,,,,Unknown location - 18.0 people,,,,Piura - 13000.0 people,,,,,,,,,,,,
948,19190,FloodList,http://floodlist.com/america/peru-lima-floods-mudslides-march-2017,2017-03-13T00:00:00,2017-03-13T00:00:00,Canete,Peru,South America,-12.779861,-76.5565245,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,,,,,Unknown location - 18.0 people,,,,Piura - 13000.0 people,,,,,,,,,,,,
949,19190,FloodList,http://floodlist.com/america/peru-lima-floods-mudslides-march-2017,2017-03-13T00:00:00,2017-03-13T00:00:00,Callao,Peru,South America,-12.0508491,-77.1259843,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,,,,,Unknown location - 18.0 people,,,,Piura - 13000.0 people,,,,,,,,,,,,
950,19163,FloodList,,2017-03-13T00:00:00,2017-03-14T00:00:00,Alicante,Spain,Europe,38.3459963,-0.49068550000004,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,,,,,,,,,,,,,"Alicante - rainfall = 137.4 mm in 24 hours; Barx, Valencia - rainfall = 133.0 mm in 24 hours; Pego, Alicante	 - rainfall = 110.2 mm in 24 hours; Javea/ Xabia, Alicante	 - rainfall = 102.0 mm in 24 hours; Oliva, Valencia	 - rainfall = 89.5 mm in 24 hours; Miramar, Valencia	 - rainfall = 84.6 mm in 24 hours; Bunol , Valencia - rainfall = 80.4 mm in 24 hours; Yecla, Murcia - rainfall = 79.6 mm in 24 hours; Enguera-Navalon, Valencia - rainfall = 85.8 mm in 24 hours; Ontinyent, Valencia - rainfall = 90.8 mm in 24 hours",,,,
951,19163,FloodList,,2017-03-13T00:00:00,2017-03-14T00:00:00,Villafranqueza,Spain,Europe,38.3919388,-0.485630799999967,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,,,,,,,,,,,,,"Alicante - rainfall = 137.4 mm in 24 hours; Barx, Valencia - rainfall = 133.0 mm in 24 hours; Pego, Alicante	 - rainfall = 110.2 mm in 24 hours; Javea/ Xabia, Alicante	 - rainfall = 102.0 mm in 24 hours; Oliva, Valencia	 - rainfall = 89.5 mm in 24 hours; Miramar, Valencia	 - rainfall = 84.6 mm in 24 hours; Bunol , Valencia - rainfall = 80.4 mm in 24 hours; Yecla, Murcia - rainfall = 79.6 mm in 24 hours; Enguera-Navalon, Valencia - rainfall = 85.8 mm in 24 hours; Ontinyent, Valencia - rainfall = 90.8 mm in 24 hours",,,,
952,19163,FloodList,,2017-03-13T00:00:00,2017-03-14T00:00:00,Playa de San Juan,Spain,Europe,38.3737418,-0.426658399999951,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,,,,,,,,,,,,,"Alicante - rainfall = 137.4 mm in 24 hours; Barx, Valencia - rainfall = 133.0 mm in 24 hours; Pego, Alicante	 - rainfall = 110.2 mm in 24 hours; Javea/ Xabia, Alicante	 - rainfall = 102.0 mm in 24 hours; Oliva, Valencia	 - rainfall = 89.5 mm in 24 hours; Miramar, Valencia	 - rainfall = 84.6 mm in 24 hours; Bunol , Valencia - rainfall = 80.4 mm in 24 hours; Yecla, Murcia - rainfall = 79.6 mm in 24 hours; Enguera-Navalon, Valencia - rainfall = 85.8 mm in 24 hours; Ontinyent, Valencia - rainfall = 90.8 mm in 24 hours",,,,
953,19140,FloodList,,2017-03-07T00:00:00,2017-03-07T00:00:00,Murindo,Colombia,South America,6.976297,-76.81975,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Murindo - 2000.0 people,,,,,,,,,,,,,,,,,,,,
954,19140,FloodList,,2017-03-07T00:00:00,2017-03-07T00:00:00,Apartado,Colombia,South America,7.882761,-76.624692,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Murindo - 2000.0 people,,,,,,,,,,,,,,,,,,,,
955,19105,FloodList,,2017-03-01T00:00:00,2017-03-01T00:00:00,Eirunepe,Brazil,South America,-6.8416993,-70.2408325,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Amazonas state - 30000.0 people,,,,,,,,,,,,,,,,"Jurua River, Guajara - river level = 16.68 metres",,,,
956,19105,FloodList,,2017-03-01T00:00:00,2017-03-01T00:00:00,Itamarati,Brazil,South America,-6.7390668,-67.952363,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Amazonas state - 30000.0 people,,,,,,,,,,,,,,,,"Jurua River, Guajara - river level = 16.68 metres",,,,
957,19105,FloodList,,2017-03-01T00:00:00,2017-03-01T00:00:00,Guajara,Brazil,South America,-7.1919754,-72.8042797,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Amazonas state - 30000.0 people,,,,,,,,,,,,,,,,"Jurua River, Guajara - river level = 16.68 metres",,,,
958,19105,FloodList,,2017-03-01T00:00:00,2017-03-01T00:00:00,Ipixuna,Brazil,South America,-7.2174346,-71.3824374,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Amazonas state - 30000.0 people,,,,,,,,,,,,,,,,"Jurua River, Guajara - river level = 16.68 metres",,,,
959,19105,FloodList,,2017-03-01T00:00:00,2017-03-01T00:00:00,Jurua,Brazil,South America,-3.5811865,-66.4271499,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Amazonas state - 30000.0 people,,,,,,,,,,,,,,,,"Jurua River, Guajara - river level = 16.68 metres",,,,
960,19105,FloodList,,2017-03-01T00:00:00,2017-03-01T00:00:00,Carauari,Brazil,South America,-4.8817618,-66.9046884,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Amazonas state - 30000.0 people,,,,,,,,,,,,,,,,"Jurua River, Guajara - river level = 16.68 metres",,,,
961,19105,FloodList,,2017-03-01T00:00:00,2017-03-01T00:00:00,Envira,Brazil,South America,-7.4782808,-69.8597406,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Amazonas state - 30000.0 people,,,,,,,,,,,,,,,,"Jurua River, Guajara - river level = 16.68 metres",,,,
962,19099,FloodList,,2017-03-09T00:00:00,2017-03-09T00:00:00,Maitum,Philippines,Asia,6.1240808,124.4863567,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,Maitum - 1.0 people,,,,Maitum and Kiamba - 150.0 people,,,,,,,,,,,,
963,19099,FloodList,,2017-03-09T00:00:00,2017-03-09T00:00:00,Kiamba,Philippines,Asia,6.0233926,124.6414028,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,Maitum - 1.0 people,,,,Maitum and Kiamba - 150.0 people,,,,,,,,,,,,
964,19079,FloodList,,2017-03-07T00:00:00,2017-03-07T00:00:00,Coromandel,New Zealand,Oceania,-36.761287,175.4981278,N,N,N,Y,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,,,,,,,,,Hunua Ranges - 350.0 people; Whangamata - 12.0 people; Kaiaua - 40.0 people; Auckland - 50.0 people,,,,,,,,"Golden Valley, Coromandel - rainfall = 259.0 mm in 24 hours; Whangaparaoa - rainfall = 157.0 mm in 24 hours; Whitianga - rainfall = 112.0 mm in 24 hours; Tauranga - rainfall = 100.0 mm in 24 hours; Wairoa River near Clevedon - river level = 5.4 metres; Auckland - rainfall = 91.0 mm in 24 hours; Coromandel - rainfall = 130.0 mm in 24 hours; Rotorua - rainfall = 97.0 mm in 24 hours",,,,
